Id,yymmdd_in,yymmdd_out,decy_in,decy_out,hhmm_in,hhmm_out,Lat_in,Lat_out,Long_in,Long_out,QF,Depth,pres,temp,salt,lt1,lt2,lt3,dark,t0,pp,Chl,Temp,Sal,O2,NO3,PO4,POC,PON,POP,TOC,TN,TDP,Bact
1019608106,20050127,20050127,2005.071,,,,,,,,2,100.0,,,36.848,1.14,1.05,1.22,0.91,0.61,0.23,,20.939,36.883,215.7,0.0,0.0,22.2,5.72,0.01,63.0,4.4,,4.9
1019608107,20050127,20050127,2005.071,,,,,,,,2,120.0,,,36.892,0.91,0.84,0.88,0.75,0.64,0.13,,20.941,36.881,217.9,0.0,0.0,23.92,6.19,0.008,63.0,4.4,,4.6
1019608108,20050127,20050127,2005.071,,,,,,,,2,140.0,,,36.89,0.57,0.84,0.75,0.72,0.72,0.01,,20.938,36.879,215.7,0.0,0.0,23.28,5.72,0.009,62.2,4.8,,3.7
2019600101,20050208,20050208,2005.105,,,,31.68,,64.175,,2,1.0,,,36.794,3.31,2.74,2.41,0.65,0.56,2.17,,20.265,36.74,218.0,0.12,0.0,21.91,6.24,,,,,6.2
2019600102,20050208,20050208,2005.105,,,,31.68,,64.175,,2,20.0,,,36.794,13.6,13.22,14.3,0.91,0.68,12.8,,20.306,36.771,217.1,0.13,0.0,27.34,8.42,,,,,6.4
2019600103,20050208,20050208,2005.105,,,,31.68,,64.175,,2,40.0,,,36.797,7.85,6.7,9.87,0.92,0.63,7.21,,20.261,36.742,217.9,0.14,0.0,26.04,9.24,,,,,4.7
2019600104,20050208,20050208,2005.105,,,,31.68,,64.175,,2,60.0,,,36.791,1.59,1.97,1.6,0.63,0.52,1.09,,20.266,36.744,217.9,0.13,0.0,21.82,9.0,,,,,6.6
2019600105,20050208,20050208,2005.105,,,,31.68,,64.175,,2,80.0,,,36.792,2.15,2.51,2.37,0.63,0.52,1.71,,20.285,36.766,210.9,0.99,0.0,23.12,9.64,,,,,6.6
2019600106,20050208,20050208,2005.105,,,,31.68,,64.175,,2,100.0,,,36.791,1.36,1.13,1.1,0.66,0.52,0.53,,20.351,36.792,217.3,0.17,0.0,18.52,10.4,,,,,5.8
2019600107,20050208,20050208,2005.105,,,,31.68,,64.175,,2,120.0,,,36.796,0.7,0.77,0.78,0.65,0.45,0.1,,20.288,36.76,216.7,0.2,0.0,13.66,12.93,,,,,5.1
2019600108,20050208,20050208,2005.105,,,,31.68,,64.175,,2,140.0,,,36.857,0.61,0.98,0.68,0.59,0.49,0.16,,20.283,36.775,216.2,0.21,0.0,12.88,14.56,,,,,4.1
1019708101,20050224,20050224,2005.149,,,,31.667,,64.19,,2,1.0,,,36.766,11.15,11.11,11.57,0.73,0.61,10.54,,19.799,36.77,220.3,0.26,0.0,25.06,5.13,0.014,64.3,4.7,65.0,6.3
1019708102,20050224,20050224,2005.149,,,,31.667,,64.19,,2,20.0,,,36.767,17.44,18.73,17.96,1.0,0.65,17.05,,19.698,36.762,219.5,0.23,0.0,29.6,5.89,0.013,61.4,4.4,64.0,6.5
1019708103,20050224,20050224,2005.149,,,,31.667,,64.19,,2,40.0,,,36.772,12.11,12.23,12.27,0.86,0.54,11.35,,19.712,36.764,220.1,0.26,0.0,30.53,5.19,0.015,61.3,4.5,55.0,4.8
1019708104,20050224,20050224,2005.149,,,,31.667,,64.19,,2,60.0,,,36.716,1.07,1.4,1.01,0.63,0.51,0.53,,19.699,36.762,220.1,0.23,0.0,33.23,6.88,0.015,61.5,4.6,43.0,6.0
1019708105,20050224,20050224,2005.149,,,,31.667,,64.19,,2,80.0,,,36.766,2.55,2.5,2.92,0.75,0.51,1.9,,19.7,36.762,219.4,0.24,0.0,24.46,4.9,0.015,61.1,4.0,67.0,4.4
1019708106,20050224,20050224,2005.149,,,,31.667,,64.19,,2,100.0,,,36.769,1.1,1.19,1.29,0.7,0.56,0.5,,19.705,36.763,219.8,0.26,0.0,20.81,4.43,0.014,62.0,4.2,52.0,6.1
1019708107,20050224,20050224,2005.149,,,,31.667,,64.19,,2,120.0,,,36.767,0.73,0.82,0.77,0.63,0.66,0.15,,19.707,36.762,219.5,0.27,0.0,21.84,4.43,0.012,62.0,4.4,66.0,4.1
1019708108,20050224,20050224,2005.149,,,,31.667,,64.19,,2,140.0,,,36.766,0.68,0.65,0.66,0.61,0.56,0.05,,19.721,36.766,219.2,0.28,0.0,20.4,3.73,0.013,62.1,4.7,57.0,6.9
2019708101,20050308,20050308,2005.181,,,,,,,,2,1.0,,,36.72,18.15,18.14,18.38,0.91,0.61,17.31,,19.308,36.724,219.6,0.69,0.0,20.82,5.32,,,,,5.9
2019708102,20050308,20050308,2005.181,,,,,,,,2,20.0,,,36.719,18.92,18.97,20.51,1.02,0.58,18.45,,19.314,36.724,219.2,0.7,0.0,17.07,4.97,,,,,4.4
2019708103,20050308,20050308,2005.181,,,,,,,,2,40.0,,,36.719,12.05,13.03,12.16,0.95,0.61,11.47,,19.301,36.723,220.3,0.71,0.0,19.4,5.43,,,,,5.5
2019708104,20050308,20050308,2005.181,,,,,,,,2,60.0,,,36.719,5.87,6.61,5.05,0.76,0.63,5.08,,19.302,36.722,218.9,0.7,0.0,14.18,4.14,,,,,5.2
2019708105,20050308,20050308,2005.181,,,,,,,,2,80.0,,,36.719,3.19,2.99,2.73,0.71,0.54,2.26,,19.308,36.722,219.0,0.69,0.0,16.01,5.08,,,,,6.4
2019708106,20050308,20050308,2005.181,,,,,,,,2,100.0,,,36.72,1.28,1.63,1.63,0.65,0.63,0.87,,19.307,36.722,218.8,0.72,0.0,19.38,5.32,,,,,6.2
2019708107,20050308,20050308,2005.181,,,,,,,,2,120.0,,,36.723,0.85,1.02,1.0,0.71,0.54,0.25,,19.311,36.722,218.7,0.74,0.0,36.33,5.03,,,,,6.1
2019708108,20050308,20050308,2005.181,,,,,,,,2,140.0,,,36.72,0.72,0.8,0.71,0.72,0.56,0.02,,19.318,36.722,218.9,0.7,0.0,20.76,4.73,,,,,6.1
1019808101,20050321,20050321,2005.217,,,,31.67,,64.183,,2,1.0,,,36.734,15.43,15.36,14.84,1.03,0.52,14.18,,19.484,36.738,223.5,0.23,0.0,29.33,6.2,0.02,60.4,4.1,,7.9
1019808102,20050321,20050321,2005.217,,,,31.67,,64.183,,2,20.0,,,36.736,13.88,18.5,17.71,1.05,0.51,15.64,,19.46,36.739,222.7,0.23,0.0,35.88,6.67,0.016,60.1,4.2,,7.9
1019808103,20050321,20050321,2005.217,,,,31.67,,64.183,,2,40.0,,,36.735,11.72,10.59,11.43,0.8,0.56,10.44,,19.505,36.755,222.4,0.22,0.0,46.28,10.44,0.019,59.0,4.4,,6.7
1019808104,20050321,20050321,2005.217,,,,31.67,,64.183,,2,60.0,,,36.738,6.19,6.16,6.0,0.73,0.45,5.38,,19.506,36.754,220.6,0.23,0.0,27.79,6.38,0.018,60.9,4.5,,8.2
1019808105,20050321,20050321,2005.217,,,,31.67,,64.183,,2,80.0,,,36.731,2.68,2.75,2.54,0.7,0.45,1.95,,19.411,36.736,222.3,0.26,0.0,26.01,5.73,0.016,59.6,4.4,,9.1
1019808106,20050321,20050321,2005.217,,,,31.67,,64.183,,2,100.0,,,36.726,1.19,1.36,1.24,0.59,0.49,0.67,,19.38,36.73,221.8,0.46,0.0,21.53,5.56,0.014,59.0,4.3,,8.9
1019808107,20050321,20050321,2005.217,,,,31.67,,64.183,,2,120.0,,,36.735,0.82,0.89,0.82,0.61,0.58,0.23,,19.358,36.726,222.3,0.29,0.0,31.61,7.85,0.011,58.9,4.5,,8.4
1019808108,20050321,20050321,2005.217,,,,31.67,,64.183,,2,140.0,,,36.719,0.7,0.73,0.63,0.52,0.45,0.16,,19.353,36.725,222.3,0.45,0.0,26.35,6.32,0.013,58.2,4.7,,7.5
2019808101,20050406,20050406,2005.261,,,,31.667,,64.151,,2,1.0,,,36.832,7.16,8.37,8.54,0.87,0.53,7.15,,20.139,36.815,222.6,0.0,0.0,42.39,7.21,,,,,6.6
2019808102,20050406,20050406,2005.261,,,,31.667,,64.151,,2,20.0,,,36.832,8.88,8.92,9.57,0.87,0.55,8.25,,20.054,36.822,223.0,0.0,0.0,33.21,5.93,,,,,7.0
2019808103,20050406,20050406,2005.261,,,,31.667,,64.151,,2,40.0,,,36.831,7.6,7.26,7.31,0.92,0.48,6.47,,20.047,36.821,222.5,0.0,0.0,40.73,7.26,,,,,7.0
2019808104,20050406,20050406,2005.261,,,,31.667,,64.151,,2,60.0,,,36.819,6.82,5.64,6.97,0.77,0.56,5.71,,19.983,36.809,222.4,0.07,0.0,29.94,6.21,,,,,7.3
2019808105,20050406,20050406,2005.261,,,,31.667,,64.151,,2,80.0,,,36.818,3.49,3.57,3.09,0.75,0.53,2.63,,19.905,36.8,219.1,0.3,0.0,21.65,4.66,,,,,5.6
2019808106,20050406,20050406,2005.261,,,,31.667,,64.151,,2,100.0,,,36.821,1.57,1.73,1.73,0.67,0.44,1.01,,19.806,36.787,217.3,0.45,0.0,14.43,2.4,,,,,4.9
2019808107,20050406,20050406,2005.261,,,,31.667,,64.151,,2,120.0,,,36.822,0.84,1.03,0.94,0.72,0.51,0.22,,19.778,36.783,216.7,0.51,0.0,18.69,1.93,,,,,4.0
2019808108,20050406,20050406,2005.261,,,,31.667,,64.151,,2,140.0,,,36.802,0.84,0.87,0.85,0.6,0.5,0.26,,19.618,36.753,216.2,0.6,0.0,12.11,1.41,,,,,4.9
1019908101,20050419,20050419,2005.297,,,,31.683,,64.15,,2,1.0,,,36.648,16.78,17.65,16.96,1.04,0.6,16.09,,19.81,36.653,231.5,0.0,0.0,56.48,8.13,0.013,63.7,4.7,47.0,9.5
1019908102,20050419,20050419,2005.297,,,,31.683,,64.15,,2,20.0,,,36.653,15.24,15.61,14.71,1.07,0.58,14.12,,19.851,36.662,232.3,0.0,0.0,58.9,7.61,0.016,63.2,3.7,98.0,9.3
1019908103,20050419,20050419,2005.297,,,,31.683,,64.15,,2,40.0,,,36.672,7.97,10.3,11.25,0.93,0.52,8.9,,19.406,36.684,236.0,0.0,0.0,52.17,8.94,0.024,62.7,4.2,59.0,6.2
1019908104,20050419,20050419,2005.297,,,,31.683,,64.15,,2,60.0,,,36.659,9.35,8.24,7.72,0.78,0.55,7.65,,19.164,36.691,216.2,1.06,0.03,23.87,4.71,0.009,61.6,4.6,80.0,7.2
1019908105,20050419,20050419,2005.297,,,,31.683,,64.15,,2,80.0,,,36.655,5.04,5.41,4.92,0.61,0.44,4.51,,18.934,36.664,221.7,0.82,0.0,23.45,5.46,0.015,60.9,4.7,68.0,6.5
1019908106,20050419,20050419,2005.297,,,,31.683,,64.15,,2,100.0,,,36.659,1.42,1.75,1.58,0.58,0.47,1.0,,19.342,36.726,214.0,1.07,0.04,12.88,3.91,0.009,59.9,5.0,98.0,6.0
1019908107,20050419,20050419,2005.297,,,,31.683,,64.15,,2,120.0,,,36.655,0.9,0.95,0.67,0.63,0.51,0.21,,18.708,36.63,216.2,1.82,0.08,53.24,7.78,0.01,59.1,5.6,121.0,4.4
1019908108,20050419,20050419,2005.297,,,,31.683,,64.15,,2,140.0,,,36.654,0.67,0.69,0.66,0.6,0.58,0.08,,18.726,36.652,216.6,1.89,0.08,20.69,2.16,0.007,58.5,5.4,118.0,4.9
1020008101,20050517,20050517,2005.374,,,,31.661,,64.153,,2,1.0,,,36.809,8.7,8.28,8.01,0.76,0.58,7.57,,21.776,36.824,221.8,0.0,0.0,25.21,4.69,0.01,66.0,4.1,36.0,5.2
1020008102,20050517,20050517,2005.374,,,,31.661,,64.153,,2,20.0,,,36.808,8.38,8.67,9.46,1.02,0.47,7.81,,21.47,36.809,223.9,0.0,0.0,28.58,4.18,0.014,65.9,4.4,21.0,7.3
1020008103,20050517,20050517,2005.374,,,,31.661,,64.153,,2,40.0,,,36.749,6.32,7.14,6.47,0.85,0.53,5.79,,20.424,36.757,226.5,0.0,0.0,30.48,5.37,0.012,65.4,4.5,21.0,7.9
1020008104,20050517,20050517,2005.374,,,,31.661,,64.153,,2,60.0,,,36.769,7.23,7.13,7.02,0.87,0.41,6.26,,19.81,36.756,224.2,0.0,0.0,37.04,7.4,0.015,64.4,4.5,68.0,5.6
1020008105,20050517,20050517,2005.374,,,,31.661,,64.153,,2,80.0,,,36.814,1.81,1.71,1.58,0.73,0.46,0.97,,19.524,36.73,221.0,0.19,0.0,39.23,7.97,0.021,63.9,4.9,68.0,7.7
1020008106,20050517,20050517,2005.374,,,,31.661,,64.153,,2,100.0,,,36.757,0.87,1.2,0.88,0.76,0.5,0.22,,19.282,36.697,214.5,0.99,0.03,22.87,4.58,0.015,59.2,5.2,96.0,4.3
1020008107,20050517,20050517,2005.374,,,,31.661,,64.153,,2,120.0,,,36.742,0.79,1.07,0.9,0.76,0.46,0.16,,19.182,36.684,213.8,1.4,0.05,16.3,3.67,0.009,58.5,5.4,96.0,2.9
1020008108,20050517,20050517,2005.374,,,,31.661,,64.153,,2,140.0,,,36.673,0.75,1.14,0.76,0.7,0.49,0.18,,19.037,36.673,213.0,1.8,0.06,13.64,2.88,0.006,56.6,5.5,108.0,2.0
1020108101,20050614,20050614,2005.45,,,,31.664,,64.169,,2,1.0,,,36.797,0.83,1.29,1.57,0.68,1.36,0.55,,24.64,36.782,212.2,0.0,0.0,25.23,4.81,0.008,67.7,5.1,71.0,4.2
1020108102,20050614,20050614,2005.45,,,,31.664,,64.169,,2,20.0,,,36.777,2.27,2.25,1.64,1.09,1.01,0.96,,23.833,36.76,214.3,0.0,0.0,32.07,5.03,0.011,67.7,4.5,93.0,4.0
1020108103,20050614,20050614,2005.45,,,,31.664,,64.169,,2,40.0,,,36.786,2.36,1.64,2.19,0.87,0.63,1.19,,21.443,36.795,226.9,0.0,0.0,30.59,5.65,0.014,66.4,5.0,105.0,7.1
1020108104,20050614,20050614,2005.45,,,,31.664,,64.169,,2,60.0,,,36.747,5.84,5.51,4.97,0.81,0.87,4.63,,20.332,36.781,228.3,0.0,0.0,26.71,4.52,0.01,64.9,4.5,81.0,5.6
1020108105,20050614,20050614,2005.45,,,,31.664,,64.169,,2,80.0,,,36.753,5.93,5.93,5.58,0.77,0.74,5.05,,19.977,36.768,225.3,0.0,0.0,28.28,5.09,0.011,62.9,4.5,83.0,5.8
1020108106,20050614,20050614,2005.45,,,,31.664,,64.169,,2,100.0,,,36.725,5.16,5.45,5.05,0.96,0.87,4.26,,19.607,36.735,220.9,0.05,0.0,27.29,6.32,0.01,60.5,4.6,53.0,6.1
1020108107,20050614,20050614,2005.45,,,,31.664,,64.169,,2,120.0,,,36.713,1.88,1.79,1.84,0.83,0.74,1.01,,19.372,36.713,213.3,0.88,0.04,20.43,3.79,0.008,58.6,4.8,91.0,3.8
1020108108,20050614,20050614,2005.45,,,,31.664,,64.169,,2,140.0,,,36.715,1.05,1.16,1.03,0.74,0.77,0.34,,19.254,36.701,214.6,1.26,0.05,15.39,3.51,0.006,57.1,4.9,123.0,1.7
1020208101,20050719,20050719,2005.546,,,,31.661,,64.172,,2,1.0,,,,0.91,1.33,1.41,0.65,0.54,0.56,,28.281,36.887,200.8,0.0,0.0,18.38,5.31,0.003,66.9,3.9,39.0,5.6
1020208102,20050719,20050719,2005.546,,,,31.661,,64.172,,2,20.0,,,,2.6,2.87,2.29,0.87,0.54,1.72,,26.663,36.944,210.0,0.0,0.0,21.42,6.04,0.003,66.7,4.1,45.0,5.5
1020208103,20050719,20050719,2005.546,,,,31.661,,64.172,,2,40.0,,,,2.23,1.81,2.83,0.71,0.6,1.58,,22.684,36.843,232.0,0.0,0.0,26.44,6.37,0.011,65.4,4.3,72.0,12.2
1020208104,20050719,20050719,2005.546,,,,31.661,,64.172,,2,60.0,,,,3.7,3.77,4.3,0.79,0.62,3.13,,20.816,36.715,237.9,0.0,0.0,28.46,7.04,0.011,62.6,4.4,93.0,5.1
1020208105,20050719,20050719,2005.546,,,,31.661,,64.172,,2,80.0,,,,4.64,4.58,4.47,0.83,0.89,3.74,,19.904,36.729,227.3,0.1,0.0,25.72,7.16,0.009,61.0,4.0,95.0,8.3
1020208106,20050719,20050719,2005.546,,,,31.661,,64.172,,2,100.0,,,,3.39,3.52,3.47,0.67,0.62,2.79,,19.879,36.752,217.7,0.62,0.0,19.27,5.68,0.01,59.9,4.3,102.0,5.3
1020208107,20050719,20050719,2005.546,,,,31.661,,64.172,,2,120.0,,,,2.06,1.91,2.12,0.69,0.6,1.34,,19.462,36.706,214.7,0.9,0.0,12.34,4.95,0.011,59.0,4.5,114.0,7.5
1020208108,20050719,20050719,2005.546,,,,31.661,,64.172,,2,140.0,,,,1.06,1.1,1.12,0.58,0.81,0.51,,19.005,36.667,211.4,2.04,0.04,9.98,3.99,0.005,58.1,5.6,141.0,3.6
1020308101,20050809,20050809,2005.604,,,,31.664,,64.159,,2,1.0,,,36.688,1.8,1.46,1.67,0.63,0.56,1.01,,26.856,36.688,203.5,0.0,0.0,24.76,5.53,0.009,67.5,5.8,33.0,1.1
1020308102,20050809,20050809,2005.604,,,,31.664,,64.159,,2,20.0,,,36.688,2.66,2.5,2.68,0.76,0.61,1.86,,26.683,36.694,205.1,0.0,0.0,21.22,4.51,0.01,66.9,6.0,58.0,6.0
1020308103,20050809,20050809,2005.604,,,,31.664,,64.159,,2,40.0,,,36.698,2.86,2.53,2.18,0.76,0.54,1.77,,21.459,36.753,238.8,0.0,0.0,29.64,5.58,0.015,65.8,5.8,71.0,6.8
1020308104,20050809,20050809,2005.604,,,,31.664,,64.159,,2,60.0,,,36.694,4.28,4.39,3.94,0.7,0.52,3.5,,20.178,36.724,229.3,0.0,0.0,22.65,5.01,0.012,63.8,6.1,53.0,7.3
1020308105,20050809,20050809,2005.604,,,,31.664,,64.159,,2,80.0,,,36.694,3.9,4.06,3.54,0.7,0.58,3.13,,19.498,36.69,223.5,0.0,0.0,22.83,4.89,0.018,61.7,5.0,66.0,6.7
1020308106,20050809,20050809,2005.604,,,,31.664,,64.159,,2,100.0,,,36.687,4.71,4.73,4.44,0.68,0.65,3.94,,19.156,36.669,216.1,0.3,0.0,19.22,4.67,0.007,60.1,6.5,73.0,5.5
1020308107,20050809,20050809,2005.604,,,,31.664,,64.159,,2,120.0,,,36.673,1.69,1.53,1.64,0.67,0.72,0.95,,19.034,36.666,212.0,1.31,0.03,14.85,3.82,0.009,58.5,4.9,91.0,3.2
1020308108,20050809,20050809,2005.604,,,,31.664,,64.159,,2,140.0,,,36.666,1.26,1.24,1.1,0.76,0.76,0.44,,18.982,36.666,213.4,1.58,0.06,6.92,2.36,0.004,57.4,5.3,97.0,2.3
1020408101,20050906,20050906,2005.681,,,,31.663,,64.16,,2,1.0,,,36.139,7.54,8.03,8.27,0.89,0.67,7.05,,27.981,36.145,200.1,0.0,0.0,20.9,2.53,0.009,67.5,4.8,,2.9
1020408102,20050906,20050906,2005.681,,,,31.663,,64.16,,2,20.0,,,36.341,5.87,5.87,5.88,0.93,0.67,4.94,,27.604,36.303,203.6,0.0,0.0,24.57,3.35,0.012,67.4,4.9,,5.5
1020408103,20050906,20050906,2005.681,,,,31.663,,64.16,,2,40.0,,,36.636,6.57,7.15,7.17,0.93,0.56,6.03,,23.673,36.741,232.9,0.0,0.0,24.98,3.73,0.014,65.1,5.2,,6.5
1020408104,20050906,20050906,2005.681,,,,31.663,,64.16,,2,60.0,,,36.733,4.8,5.01,5.08,0.88,0.6,4.09,,21.764,36.728,239.9,0.0,0.0,23.39,3.68,0.014,64.2,4.2,,6.5
1020408105,20050906,20050906,2005.681,,,,31.663,,64.16,,2,80.0,,,36.711,3.87,4.04,3.98,0.91,0.63,3.05,,20.324,36.722,229.7,0.0,0.0,27.89,4.33,0.009,62.5,5.1,,5.8
1020408106,20050906,20050906,2005.681,,,,31.663,,64.16,,2,100.0,,,36.73,1.9,1.94,1.94,0.78,0.6,1.14,,19.758,36.714,219.5,0.09,0.0,22.5,2.41,0.012,61.0,4.3,,3.7
1020408107,20050906,20050906,2005.681,,,,31.663,,64.16,,2,120.0,,,36.715,1.19,1.02,1.25,0.73,0.63,0.43,,19.307,36.681,208.7,0.91,0.0,17.86,2.8,0.008,59.8,5.0,,3.3
1020408108,20050906,20050906,2005.681,,,,31.663,,64.16,,2,140.0,,,36.681,0.95,0.93,0.91,0.67,0.63,0.26,,19.008,36.664,206.2,2.03,0.07,12.19,1.53,0.005,58.5,5.7,,3.2
1020508101,20051011,20051011,2005.776,,,,31.667,,64.166,,2,1.0,,,36.609,5.29,4.96,5.54,0.73,0.5,4.53,,26.056,36.597,204.7,0.0,0.0,14.88,4.21,0.007,67.1,4.0,50.0,4.9
1020508102,20051011,20051011,2005.776,,,,31.667,,64.166,,2,20.0,,,36.661,4.93,5.13,4.84,0.8,0.48,4.17,,25.971,36.642,204.5,0.0,0.0,14.6,3.06,0.01,65.4,4.2,64.0,5.6
1020508103,20051011,20051011,2005.776,,,,31.667,,64.166,,2,40.0,,,36.666,5.49,5.41,5.59,0.83,0.48,4.67,,24.756,36.645,204.4,0.0,0.0,13.74,2.77,0.007,65.1,3.9,26.0,5.1
1020508104,20051011,20051011,2005.776,,,,31.667,,64.166,,2,60.0,,,36.704,3.73,4.13,3.89,0.86,0.51,3.06,,21.977,36.679,230.1,0.0,0.0,16.24,3.9,0.01,64.8,4.5,88.0,5.8
1020508105,20051011,20051011,2005.776,,,,31.667,,64.166,,2,80.0,,,36.744,2.06,1.98,2.04,0.9,0.69,1.12,,20.141,36.721,225.6,0.0,0.0,14.16,3.14,0.011,63.1,3.9,64.0,6.1
1020508106,20051011,20051011,2005.776,,,,31.667,,64.166,,2,100.0,,,36.714,1.65,1.61,1.69,0.62,0.5,1.02,,19.666,36.69,212.2,0.45,0.0,12.55,4.9,0.012,61.5,4.2,69.0,5.6
1020508107,20051011,20051011,2005.776,,,,31.667,,64.166,,2,120.0,,,36.696,0.81,0.84,0.9,0.72,0.56,0.14,,19.369,36.69,206.0,1.52,0.04,8.92,2.93,0.007,59.9,4.7,84.0,3.4
1020508108,20051011,20051011,2005.776,,,,31.667,,64.166,,2,140.0,,,36.682,0.66,0.7,0.83,0.64,0.45,0.09,,19.054,36.669,205.8,2.35,0.07,8.47,2.53,0.005,58.6,5.6,96.0,2.7
1020608101,20051110,20051110,2005.859,,,,31.662,,64.158,,2,1.0,,,36.67,5.58,5.39,5.46,0.62,0.65,4.86,,24.715,36.672,208.6,0.0,0.0,19.6,5.18,0.008,65.8,4.4,,2.6
1020608102,20051110,20051110,2005.859,,,,31.662,,64.158,,2,20.0,,,36.669,5.62,5.15,5.72,0.7,0.53,4.79,,24.718,36.672,208.3,0.0,0.0,19.39,5.18,0.009,67.1,5.0,,4.7
1020608103,20051110,20051110,2005.859,,,,31.662,,64.158,,2,40.0,,,36.665,5.05,4.9,5.1,0.76,0.53,4.26,,24.718,36.67,208.6,0.0,0.0,19.41,5.41,0.007,66.3,4.4,,3.9
1020608104,20051110,20051110,2005.859,,,,31.662,,64.158,,2,60.0,,,36.704,4.57,4.6,4.29,0.72,0.57,3.77,,21.948,36.682,236.0,0.0,0.0,18.36,5.35,0.009,63.5,4.0,,4.0
1020608105,20051110,20051110,2005.859,,,,31.662,,64.158,,2,80.0,,,36.688,3.16,3.38,3.02,0.67,0.65,2.52,,20.413,36.737,224.5,0.0,0.0,21.71,6.41,0.011,62.3,4.1,,4.2
1020608106,20051110,20051110,2005.859,,,,31.662,,64.158,,2,100.0,,,36.688,0.76,1.6,1.65,0.55,0.53,0.78,,19.365,36.664,219.7,0.0,0.0,17.21,5.12,0.003,61.1,4.2,,3.8
1020608107,20051110,20051110,2005.859,,,,31.662,,64.158,,2,120.0,,,36.662,0.89,0.93,1.0,0.67,0.55,0.27,,18.988,36.655,208.6,1.03,0.03,13.31,5.23,0.005,59.9,4.5,,3.5
1020608108,20051110,20051110,2005.859,,,,31.662,,64.158,,2,140.0,,,36.656,0.64,0.7,0.74,0.65,0.52,0.04,,18.904,36.651,207.4,1.61,0.05,12.12,4.36,0.005,58.0,5.5,,0.8
1020708101,20051208,20051208,2005.935,,,,31.671,,64.173,,2,1.0,,,36.677,5.45,5.45,5.41,0.71,0.62,4.72,,22.555,36.701,215.6,0.0,0.0,23.45,5.27,0.007,66.6,4.8,64.0,2.6
1020708102,20051208,20051208,2005.935,,,,31.671,,64.173,,2,20.0,,,36.673,5.58,5.0,4.44,0.7,0.53,4.31,,22.565,36.666,216.6,0.0,0.0,23.41,6.22,0.008,66.6,4.4,71.0,3.5
1020708103,20051208,20051208,2005.935,,,,31.671,,64.173,,2,40.0,,,36.676,4.1,4.3,4.21,0.6,0.53,3.6,,22.489,36.702,214.6,0.0,0.0,21.05,4.8,0.008,66.2,4.0,62.0,3.0
1020708104,20051208,20051208,2005.935,,,,31.671,,64.173,,2,60.0,,,36.676,2.73,3.1,3.16,0.66,0.49,2.34,,22.586,36.742,214.7,0.0,0.0,19.87,4.92,0.008,64.2,4.2,65.0,2.6
1020708105,20051208,20051208,2005.935,,,,31.671,,64.173,,2,80.0,,,36.682,1.41,1.54,1.56,0.71,0.45,0.79,,20.526,36.676,224.1,0.0,0.0,18.57,4.92,0.008,62.9,4.5,74.0,3.0
1020708106,20051208,20051208,2005.935,,,,31.671,,64.173,,2,100.0,,,36.677,1.22,1.54,1.47,0.6,0.68,0.81,,19.616,36.673,218.9,0.04,0.0,16.9,5.63,0.009,60.5,4.3,86.0,2.9
1020708107,20051208,20051208,2005.935,,,,31.671,,64.173,,2,120.0,,,36.66,0.73,0.98,0.92,0.53,0.6,0.35,,19.13,36.647,211.1,0.47,0.0,11.96,4.09,0.006,59.3,5.5,110.0,2.9
1020708108,20051208,20051208,2005.935,,,,31.671,,64.173,,2,140.0,,,36.657,0.66,0.68,0.66,0.55,0.7,0.12,,19.088,36.648,205.0,1.69,0.04,9.09,2.85,0.002,58.5,5.5,113.0,1.9
1020800304,20060129,20060129,2006.078,28.368,850.0,,31.664,,64.17,,2,2.7,2.7,19.794,36.617,11.41,9.35,10.27,0.73,0.6,9.61,,19.794,36.617,221.5,0.36,0.0,31.35,6.57,0.016,63.3,4.6,48.0,3.3
1020800305,20060129,20060129,2006.078,28.368,850.0,,31.664,,64.17,,2,18.8,18.9,19.814,36.616,11.92,10.22,12.05,1.26,0.62,10.14,,19.814,36.616,221.2,0.33,0.0,30.64,6.51,0.013,64.4,4.7,60.0,3.8
1020800306,20060129,20060129,2006.078,28.368,850.0,,31.664,,64.17,,2,38.3,38.6,19.819,36.616,8.57,9.44,10.01,0.89,0.53,8.45,,19.819,36.616,221.4,0.33,0.0,27.25,5.88,0.012,64.0,5.0,67.0,5.6
1020800307,20060129,20060129,2006.078,28.368,850.0,,31.664,,64.17,,2,61.1,61.5,19.818,36.617,4.66,4.09,3.68,0.76,0.75,3.38,,19.818,36.617,221.1,0.34,0.0,29.07,6.57,0.014,63.7,5.8,105.0,4.3
1020800308,20060129,20060129,2006.078,28.368,850.0,,31.664,,64.17,,2,81.7,82.3,19.815,36.617,1.56,1.99,1.88,0.73,0.57,1.08,,19.815,36.617,221.1,0.34,0.0,24.88,6.39,0.014,64.0,5.5,97.0,5.4
1020800309,20060129,20060129,2006.078,28.368,850.0,,31.664,,64.17,,2,94.9,95.6,19.832,36.619,0.96,1.1,1.16,0.62,0.55,0.45,,19.832,36.619,220.9,0.35,0.0,27.53,6.57,0.015,63.3,4.9,71.0,5.3
1020800310,20060129,20060129,2006.078,28.368,850.0,,31.664,,64.17,,2,124.1,125.0,19.834,36.618,0.78,0.75,0.75,0.68,0.55,0.08,,19.834,36.618,221.1,0.33,0.0,30.84,7.02,0.012,61.0,4.3,68.0,5.7
